f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.9715283,1.157677,0.58209366,-0.06080912,0.100994945,-1.2797108,-1.3097256,-1.2115902,-1.1862084,-1.3445143,-0.48501527,1.761246,0.79834473,1.2290688,-1.0135134,-1.4981915,-0.85808617,1.031416,-1.6740353,-1.4573637,-0.061526172,-0.6723906,0.22663672,1.8864453,-0.37961084,0.9607365,0.03224729,0.19327958,-1.6784763,0.57885057
1.4079221,0.5829778,1.2111326,0.75326455,1.3327788,-0.48854312,-0.9708916,-0.10891119,0.62685704,-0.6674243,-1.0412573,1.7375252,1.6483189,1.4947131,-0.59107554,-0.48907256,-0.1645722,0.15701993,-0.64990723,-1.407566,0.900527,-0.75058806,0.112470135,1.729392,0.2612354,1.429623,0.3241462,-1.1173122,-1.7304662,0.6490148
1.7378776,1.5018026,0.36405605,-0.025697693,0.6894082,-0.6236574,-0.33636516,-0.49372393,-1.5290285,0.65219104,-1.5852177,0.40149164,1.8469913,0.7113828,-0.16895373,0.89555234,0.6040535,-0.6472265,-1.474675,-0.7886902,-0.6398644,-1.3063425,1.085974,0.12193754,0.41124728,0.49560985,-0.16041172,-0.10855214,-1.4096152,1.1925807
1.0506213,-0.9565596,-0.301534,1.433953,0.49434423,0.17265321,0.6749482,0.41182142,1.1299101,-0.9007776,-1.688669,1.2911617,1.697126,0.43255514,0.2889622,0.467533,0.17576998,-0.9668387,-0.2222591,1.2626786,-0.04683546,0.7080235,-0.5855855,0.63165426,0.67421776,1.3150859,1.8405277,-0.75619346,-1.1992973,-0.08300817
1.8643345,-0.31681657,1.7502825,1.2293156,0.75050116,-0.5881449,-0.72040856,-0.067108534,-0.7862092,-0.25382444,-1.2569032,0.8121106,1.3596534,0.9419774,-1.0962448,-0.24252601,0.30226427,-0.48227555,-0.57060456,-0.5991278,1.6709944,-0.86643153,1.56675,1.5679157,-0.12488458,0.91256475,0.07754516,-1.5603782,-1.0358415,0.9302945
-0.22075316,0.1738514,1.0329093,1.5178428,0.14527705,-0.87834793,0.061406255,0.12838756,0.36702386,-1.3073112,-1.1016237,1.1967036,1.3570364,0.6231773,-0.20987454,-0.35981995,0.31038296,1.4670098,0.061644904,-0.6473649,1.8207116,0.77670646,0.27875683,1.766711,-0.48072678,-0.27660915,-1.3274641,1.8912283,-0.6282098,1.5035274
1.7055247,1.1852468,0.46691453,-0.13359381,0.9565774,-1.7973527,-1.0283035,-0.7492713,-0.14967424,-0.2062664,-0.8077526,1.2424519,1.2404436,1.7686274,-0.53768957,-1.6775162,-0.32197613,-0.21621296,-1.1050116,-0.1935587,0.44082072,0.6110875,-0.91390145,2.4670138,0.54516286,0.5761794,-0.9076751,-0.66240484,-0.81525004,0.7242152
2.2711275,1.7307241,0.027655028,0.45946383,1.1713477,-0.63663536,-0.3300364,-0.13694139,0.89395356,-2.0308213,-1.1009142,0.7936447,1.803147,1.0780373,-0.5511502,-0.008142844,-0.85682356,-0.16112994,-0.49067807,-1.2749708,0.14658624,-0.10791575,-0.21661568,1.5535631,0.3426519,0.7657105,1.0259432,0.28234005,-1.7807359,-0.25424784
1.4211122,0.75395834,-0.20966364,0.47155774,0.30702528,-1.1473902,-1.1102415,-1.3058307,-0.8015511,0.2770424,-0.8855853,2.6810155,2.9019113,0.5656239,0.23507214,0.26273632,0.05465912,0.5582549,-1.4476393,-0.5663123,0.29021224,0.4839462,0.057050534,0.863106,-0.63419485,0.5102139,1.1776623,-1.2667915,-1.3678648,0.46138135
2.7472134,0.5505144,-0.34393924,-0.07248728,0.14850064,-0.021938683,-1.4277337,-0.36970824,-0.960881,0.12914035,-1.7891144,1.5871668,0.21246675,1.8588226,0.6449325,0.7478193,0.0046898574,-0.10608429,-0.42482173,-1.1179901,-0.14429614,-1.7518903,0.64133453,0.77948666,0.07846186,0.16105875,0.6778421,-0.2476155,-1.8042105,0.5481704
1.2646153,0.33268204,1.3525971,0.48532218,1.2392112,-1.5924796,0.21477106,-0.6797902,-1.21163,0.79730356,-0.7940918,1.659885,1.472797,1.7672954,0.5079358,-0.31882828,0.5417409,0.6435353,-1.3520968,-1.282866,0.49500278,0.21983808,-0.09866017,2.3219826,-0.44523528,0.82440794,-0.0895595,-0.16925065,-1.0757569,1.4081379
1.5294379,1.3146334,1.1289665,-0.43408412,1.1318318,-1.2496992,-0.48292226,-1.4026856,-0.6076368,-0.1232151,-1.9281409,0.38887462,2.132507,1.392612,0.08270361,-0.06960651,-0.12738606,-0.51401424,-0.7238529,-1.9451929,0.20077252,-0.9536503,-0.27859306,1.9796534,0.08616341,0.81500566,1.0324214,0.12216683,0.16562901,0.35417408
1.2560569,0.6762675,0.18584256,0.2167387,0.2665431,-0.83077586,-0.6908097,-0.92682624,0.33481836,0.4277155,-1.4914016,2.0512047,1.7676128,2.4527817,0.44434807,-0.076528326,-0.23569721,1.6207048,-1.4260052,-0.7437928,0.6676576,0.020530436,0.23112075,1.1463411,0.26347,0.4232103,-0.11502556,-0.22774832,-1.8561884,1.4081582
1.9852709,0.110799424,-0.48318928,0.69647866,0.45704266,-1.449386,-1.7628964,-0.72777206,-0.25270295,0.5911852,-0.38113898,1.85148,0.48332563,2.6254554,-0.1586498,-1.2250025,0.18370116,0.35354173,-0.3389459,-0.20868263,1.3921182,-0.34544134,-0.16005917,1.6314859,1.1309205,1.0885397,-0.33937687,0.22392435,-1.6193067,0.7806488
2.2188532,0.64960426,-0.07396608,0.4256479,0.46122193,-1.4058775,-1.6321512,-0.3083603,0.6616211,-1.1951128,-1.428629,2.2085702,1.4796675,1.8925986,-0.33359975,0.07250148,0.49858806,0.40619057,-0.2310485,-0.684561,-0.110396676,0.39800757,0.017144728,0.27556908,0.03836844,0.45224613,1.2286717,-1.5557233,-1.858359,0.1113351
1.1599891,0.3786743,0.38225174,1.2565705,1.6997373,0.6459939,0.37928674,0.50277257,0.1734586,-0.09268743,-0.92312366,1.3937813,1.6612673,1.4534154,-0.7963812,0.39278442,-0.19889683,0.6010927,-0.4051514,-0.06589535,-0.5248668,-0.24765378,-0.88687074,1.1697788,1.4035423,1.0899559,0.19532323,0.03489895,-1.9376842,1.2556626
1.669768,1.5311794,0.9770867,0.15418041,0.51150924,-1.7882488,0.13859755,-0.83339113,-0.72305954,-0.6491673,-1.218358,1.041062,1.8982648,1.0859025,-0.93157613,-0.7998826,0.022351816,0.418393,-0.364995,-1.4557996,0.64070505,0.33163744,-0.13648376,2.555661,-0.28717992,0.23862292,-0.68421954,-0.020315215,-0.7634294,1.124736
1.3633711,0.3305072,0.7042813,0.5926659,-1.1254399,-0.9982807,-1.1682459,-1.0774915,0.39764068,-0.36685586,-1.2688627,2.4086895,1.7755219,1.0108229,-0.48790368,0.028211966,0.008617908,1.7936711,-0.49169734,-0.5976914,0.7885385,-0.060653873,-0.55222756,2.1123898,-0.8650726,0.55534816,0.44188482,-0.9288019,0.35734963,0.702349
0.6257223,-0.55127203,1.1573781,0.19236475,0.7064004,-1.6118687,-0.20985466,-0.0771925,-0.5280361,-0.55125594,-0.791739,1.6177924,2.0307777,1.5165396,-0.04047095,1.1844186,0.15915272,0.22134088,0.07094943,-0.010232329,1.2339903,-0.86353624,1.3942866,1.4570386,0.4839553,1.3050652,1.1877879,0.15459122,-1.1990094,1.189113
1.3121786,1.2843134,-0.32809144,0.61939144,1.3761917,-0.4699414,-2.9411387,-0.90368885,-0.34651473,-0.83348286,-0.5924691,-0.39237207,0.6497749,1.6443973,1.1047822,0.47431028,-1.0315708,0.793119,-1.1759936,-2.094068,0.18927982,-0.45378155,1.6627417,0.655663,0.32805735,-0.067430645,0.6306795,-0.7788366,-2.050864,-0.7569496
0.5443389,0.10827353,-0.0826128,-0.3887661,1.6285022,-0.18197237,-1.3920963,0.21207602,-1.5436769,-1.0670556,0.19652848,-0.38121706,0.33683345,1.2758358,-0.7746443,-2.0224893,-0.43298212,0.1809177,-1.3338901,-1.7808324,-0.5556713,-2.7268403,1.4245017,0.99470776,-0.91576356,-0.24170229,-0.41628438,-0.77500874,-1.0936602,0.80070657
-0.070920825,-0.62150055,1.094359,1.924626,0.6663583,-0.14576246,0.48044905,-1.1360499,0.30364397,-0.94105506,0.32758534,1.9643068,0.26612496,1.9848521,-0.10932817,0.13622257,0.5736528,-0.74204487,-1.5512686,1.1732509,0.6235131,-0.056184568,-0.76139325,2.418692,0.11273558,2.0818632,0.72701794,-1.3809124,-1.4765269,-0.40586764
1.632597,-0.2682597,1.1841034,1.8065194,0.014201207,0.47322065,0.26544556,0.0013049394,0.723341,-0.49439052,-1.1207774,2.038454,1.040373,-0.09997648,-0.39747882,0.29822603,0.0036452636,0.4957226,0.18966779,1.5438938,-0.007630132,-0.14818665,-0.56296283,1.5812469,0.27422205,2.265006,1.1138631,-1.7849616,-0.5041572,0.45831499
1.3050319,0.22275043,0.92930084,1.2368859,0.1385388,-1.1317135,0.04441829,-0.27242625,0.6456207,-1.2215588,-1.3694085,1.9687248,1.6806784,0.0691024,-0.54901624,-0.57687294,-0.32203874,0.5087968,-0.10004999,0.69953036,-0.09054775,0.78322476,-0.7985384,1.6939106,0.21146193,1.6768094,-0.049769588,-1.5387199,-0.62560505,0.891247
1.072497,0.49232015,1.6476502,0.5699562,0.2245312,-1.0143209,-0.31842524,0.039473817,0.31304377,1.5469984,-1.0667682,0.8471512,1.8419039,-0.54090905,0.77892715,2.009978,-0.53353333,-0.8849629,0.3413437,0.27166328,1.3369672,1.2824765,-0.82652235,0.09943713,0.9544559,0.43231493,0.5275061,-0.6061187,-0.5297022,-0.80133855
1.2662044,-0.03529437,1.3572663,2.0616274,-0.17092323,0.066282876,0.3629408,0.49512172,0.9720695,-1.4995357,-1.2939724,1.91973,0.94680035,-0.270064,-0.5865011,0.4046746,0.15435722,0.7111006,0.21211573,1.4479878,0.08010801,-0.11575172,-0.09717709,1.3303194,0.13462624,2.0644894,0.9706178,-1.3476187,-0.6839074,0.60774773
1.2700181,-0.37585837,0.87089926,2.1053054,0.072770864,0.62992764,-0.6978742,0.2277375,-0.09450967,-0.39680928,-1.5310689,0.1967878,1.7452936,1.4022906,-0.4650047,0.7029125,0.50619566,-0.41880843,-0.612631,0.16964623,-1.1879392,-0.7220104,0.15393732,0.9232598,-0.2767744,0.8242463,0.5217392,-1.1797881,-1.9010094,-0.38774806
1.2103858,-1.1535357,0.94253635,1.5384771,0.7579629,0.46055877,-0.31747073,0.12208733,0.16934434,-1.6683463,0.36887556,1.2014251,1.5412105,0.4114428,-0.4502212,-0.06963678,0.7531351,-0.57071567,-0.48241532,1.6251322,-0.28714997,-1.1508532,1.4387228,1.0084547,0.23154637,1.5126747,1.2949572,-0.925329,-0.22832628,1.0029418
1.2243476,0.37972996,0.27798653,0.31095406,0.66859233,-1.021686,-2.0754886,-0.5895217,-0.7713964,-0.54290605,-0.6044543,0.62515384,1.4873271,1.7756844,-0.23621753,-1.7106978,-1.5844854,0.96873933,-2.0097282,-1.7958912,0.32077268,-1.5456563,0.6531191,1.9537559,-0.850805,0.48493597,0.30170512,0.44229102,-1.5260767,-0.035452664
1.6778961,0.6157391,0.12942043,0.6847156,0.45948288,-0.7940084,-1.9801697,-1.1905733,-0.19992174,-1.2142512,-0.69582534,1.6194448,0.66200745,1.1867611,-0.52809674,-1.5549492,-1.4707648,1.5945439,-1.4342347,-1.8919201,-0.48113185,-0.64404774,0.6204019,1.6664348,-0.41342488,1.3060198,0.57765955,0.038499728,-1.6689328,0.3181153
1.7822824,0.14070648,0.76002246,0.9921062,-0.4498241,-1.5197091,0.028208748,-0.71068513,1.2412614,-1.0159783,-1.2482485,1.8961078,1.7315819,0.6316049,-0.14698894,-0.069700345,-0.2644839,0.9759999,-1.034827,0.54494596,-0.28319025,1.0115912,-0.45716196,1.9300718,-0.32018718,1.255229,0.78672534,-1.1215105,-0.44973344,0.84496564
0.7783526,0.293126,0.92835987,0.5259034,0.26503253,-1.2721126,1.750948,0.09933241,0.37913013,1.0015186,-1.8178942,-0.554655,2.0159502,0.17894992,0.9182212,0.35621655,0.40873823,-1.1602805,-0.5805907,-0.5309515,-0.118517615,-0.33588126,0.680976,1.9987409,-0.94341785,1.253753,0.7579609,-0.28492314,1.4653369,0.05168429
-0.70596755,-0.018168196,-0.91365093,1.6029768,0.6309424,-1.9746311,1.010363,0.9235668,0.094386354,0.18741328,-1.1828018,1.4273585,-0.7799336,-0.1983518,-1.202057,1.0805422,0.24157879,0.28175315,-0.16588289,-1.2286286,0.18240052,-0.7016926,-0.84035903,1.6127295,1.1557424,0.20351288,-1.259464,-0.9398238,-0.69558567,-1.5295745
0.96108663,1.6157483,-0.16151476,-0.5528082,0.511625,-1.6045798,-1.9950284,-1.2670243,0.32449657,-0.3203162,-1.3839589,0.8408084,0.7849803,1.495292,1.2933033,1.3147931,0.958934,-0.19269168,-0.12296533,-2.1063452,0.2053222,-0.11512131,0.6194401,-0.801037,1.1005977,-0.49712387,0.15503848,-0.43015522,-1.3186259,0.46668112
0.4362196,0.7660275,0.8727426,1.5946994,0.7163325,-0.69645464,-0.9683665,-0.94213694,0.516708,-2.0028977,-1.1488318,2.4183457,2.240939,0.4485005,0.5162048,0.68388975,0.10443301,0.31972408,0.39922544,-0.124629825,-0.087847345,-0.012956783,-0.3007887,1.3375819,-0.6018687,1.5817112,0.32353222,-0.5907785,-1.4090294,0.027925847
1.7419069,-0.07305501,0.5522426,0.2869782,0.24796915,-1.623089,-0.9870895,-0.52541566,0.53054225,0.3179784,-0.7364499,1.6593469,1.3339078,1.5991766,-0.72631896,-0.9745793,-0.7769378,0.21385399,-0.2577971,-0.17860308,1.0190947,0.66390085,-0.7609124,2.4949954,-0.354655,1.0382416,-0.43665025,-1.9730794,-0.690616,0.43894124
0.40187997,-0.63536,0.42862695,0.99709177,0.2949653,-1.5804447,-1.0543329,-0.8645771,0.10783969,0.71615887,-2.296192,1.6165037,0.73095596,1.5994222,1.2092474,0.57504934,-0.029828757,0.12695019,-0.7527207,-1.6857725,0.5532658,1.1099951,-0.00090044737,0.29903716,2.0063026,0.13383931,-0.43379128,-0.84539026,-0.1796443,0.8319276
2.0030525,-0.24750638,0.3987931,0.8481378,-0.50448346,-0.7050105,-1.3841426,0.22938506,0.9459009,-0.6718762,-1.3735359,1.7453742,1.897321,0.90072817,-0.81677717,0.33531654,-0.41658005,0.97044957,-1.2990184,-0.2086416,-1.2428073,1.1379645,-0.25905842,1.6100368,-1.1262343,1.4627557,0.20543617,-1.448017,-0.8520578,-0.52959806
0.51354086,-0.5393969,2.0482657,1.695455,0.2540109,-0.7937571,-1.0420558,0.3941517,-0.6469656,0.10527021,-0.017324328,1.9478315,1.0842252,-0.8003325,0.40034673,0.015283495,0.25575286,-0.93450147,-0.69777954,1.048402,0.81657434,-0.8351045,0.5963651,0.0713584,-0.39290407,0.5749285,1.1458143,0.076421246,-2.4235387,-0.36824876
1.9854754,0.23449036,1.8343763,1.6091336,1.0231235,0.4923885,-1.2579602,1.4906332,-0.57734215,-1.2086209,-1.6794757,1.3236651,0.38315067,0.46953836,-0.27743408,-0.1576849,0.0025168657,-0.53698516,0.6755253,0.048953384,0.9271718,-0.4723284,0.5477892,-0.025057703,1.1520014,1.0396278,-1.2935257,-1.5116841,-1.4803363,1.3047644
1.2960674,1.2684075,0.30334097,-0.24832119,-1.5715024,0.42661375,1.5410872,-0.050777692,0.74750733,1.0438985,-1.7839748,0.51011354,1.2395369,-0.61027145,1.3097457,0.45633018,0.153362,-0.42644355,0.79709953,0.57625043,0.28385115,0.030173313,0.0065878034,-0.0561091,0.8606365,0.7372869,0.030114286,0.26457763,-0.47576988,0.79521066
2.405831,0.283991,0.48568982,0.96804184,-0.41704717,-0.03183558,-0.27746546,0.35524493,1.9677966,-1.3676229,-2.2274404,0.95151615,1.4085401,0.48810562,-0.5668144,-0.53665435,-0.89538884,0.79771495,-0.13567126,-1.2790912,-0.59530944,0.36856967,-1.0149143,0.8977292,0.11876658,1.4754853,1.1263508,-1.3628179,-1.3005111,-1.1602432
1.1688293,1.5443437,0.3999229,1.1190062,1.1621306,-1.2118132,-0.67256534,-0.47560436,0.8341235,-1.101969,-1.377978,0.96755624,1.7489811,1.8791158,0.3913167,-1.8426517,0.09828042,0.74256057,-0.37676668,-0.24174918,0.08463824,0.9046563,-0.43991154,2.1843896,0.27361476,0.13851115,-0.07317885,-0.3354131,-1.5503424,0.6546079
0.7826514,-0.736204,0.13600463,1.1493664,1.6171004,-1.4151539,0.2418046,-0.55585074,0.35385925,-1.4999208,0.08119045,1.3722174,1.1517652,1.4654479,0.37267968,-0.65149754,0.7328633,-0.4358186,-1.8580498,0.013228446,-0.6209449,-0.06332725,-1.207732,1.2721825,-0.63291734,2.8876452,0.74564785,0.04796566,-1.1730586,-0.48111433
0.14002658,0.29528672,0.10652031,-0.5161081,0.9239306,0.88109463,-1.0367434,-1.1045663,-0.5300864,0.68874454,-2.6591191,0.040039152,-0.5113951,-1.8910644,-0.22034618,-0.47361124,0.67497677,0.39388564,0.21012276,0.2729989,0.71521276,-0.053808298,0.946297,-0.47078586,-0.09275659,-1.8938402,-0.64167243,0.22915985,0.4033507,-1.0332268
1.3528961,-0.045145832,1.824625,1.319127,0.94688666,0.13132806,0.428673,0.71881664,0.16073824,0.053808346,1.1888717,1.3769605,1.3010676,0.63494194,-0.18164176,1.4652512,0.022332154,-0.40949294,0.21530959,1.4489859,1.0699353,-1.3815569,0.37661168,1.9456029,1.0646782,1.3878326,0.5636462,-1.4173516,0.7446656,0.6309875
0.50819594,-1.3031442,0.8621367,0.8941781,1.239208,1.1578455,-0.8396075,-0.8648994,-0.18848968,-2.6146152,0.4968422,0.9483529,-1.2110009,0.13117081,-2.8212445,-0.1576059,-0.06710407,1.8650525,-1.9152617,-0.39332432,0.25046673,-1.7215806,1.09093,1.1305555,-0.5564406,1.8366653,0.87764645,0.01575397,-0.8447101,0.31360784
2.062791,-0.7326459,0.59859097,1.3738749,0.07199931,0.50464815,-0.0058937967,0.7979011,0.964326,-0.21923006,-1.6411644,0.8446335,1.6287388,0.8407829,-0.2200832,0.90001756,-0.92495805,0.51197904,-1.055394,-0.9131259,0.40937632,-1.1753519,-0.5001501,0.0056066513,-0.08382853,1.1359152,2.152273,-1.6622602,-1.1983088,0.39417195
0.9527068,0.44089863,0.9662948,0.04472451,0.09374489,-0.37898684,0.18453011,-0.6740878,0.62646484,0.7744595,-2.193167,2.4220052,1.2815474,-0.79081863,0.084155746,1.5139675,-1.176775,1.4426459,0.24117336,-0.075859815,0.70270354,-0.31531355,1.1143076,0.20168108,-0.41521314,1.132478,1.4686615,-2.3649843,-1.7844201,-1.0067357
0.67317057,-0.27899015,1.20513,1.090483,-0.12701593,0.035784803,-0.013605401,-0.7771847,-0.036993325,-0.5341907,-1.3536409,0.25420886,1.6580722,0.8345066,1.0528204,-1.592387,-0.29962274,0.49402052,-0.68855006,-0.83715034,-1.1541232,-0.28011543,-0.16416183,0.91796815,0.73249567,0.52254593,0.7885917,-1.9309347,-2.7400727,0.39263505
0.14652264,-0.44778323,1.0218917,0.45828176,-0.006954858,0.7620332,-0.26214862,0.5521219,-0.9195491,-0.55994344,-1.2312783,1.4384563,0.011158556,1.2769711,-0.07795196,-0.464548,-0.35114872,-0.5445019,-2.634649,-2.003712,0.35345906,-1.3177671,0.2118985,0.436137,0.5341167,1.6642355,1.8444662,-0.12578522,-2.2286525,0.037888408
2.0478287,0.7583477,1.721396,0.7890548,1.1345993,-1.5381048,-0.49643227,-0.5819546,-0.09825311,-0.8135855,-1.0055879,0.9729818,0.8988571,0.60958654,-0.88068676,-1.1246865,0.028899096,-0.70311683,-0.1105659,-0.27248847,1.8474364,0.42520544,-0.13739619,1.9230306,0.3688587,1.2943515,-1.1303998,-0.56989264,-0.20229115,0.40777317
1.315466,-0.0038444027,0.32350844,1.9461993,1.0060221,-0.24228764,-0.72756076,-0.9077902,-0.32084903,0.50478625,-1.3951305,-0.9822753,0.16232811,0.6729134,0.44734922,0.58843344,-1.335827,-0.16878513,-2.1340203,-1.0234257,-0.84713715,-1.1127766,0.029066354,2.5365002,0.27316293,1.1878417,1.0111148,-0.17449331,-1.3783497,0.32336733
1.1856246,-0.042387158,1.0207934,1.7530701,1.6247965,0.74515206,-1.10663,0.07300921,-1.188526,-1.4877406,1.3958936,0.63419443,0.89608324,1.6092532,-1.3044596,-0.19333448,-1.2738218,-0.1954812,-1.404581,-0.009896755,-0.24687773,-0.8593626,1.0234909,2.0576606,-0.42054698,1.4552573,0.35494393,0.3577193,-2.0329652,0.12794155
1.4552718,-0.83615345,0.0361612,0.9762913,0.457407,-1.0213872,-1.3835938,0.6851746,-0.3199895,1.046816,-1.7207236,0.8358856,1.0080994,1.4848013,2.002607,-0.24587844,-1.1524856,-0.4462049,-2.3472674,-1.366414,0.32672936,-1.1398506,1.5625656,1.0864302,0.1691412,0.10973194,0.5640365,-0.713822,-1.0047251,0.14931083
1.6795332,-1.4156208,1.1891844,0.79548436,0.20539454,-0.0018641148,0.09899843,1.151229,1.1348301,0.38680443,-1.1260475,0.7033627,0.7813909,0.9563696,-0.07040664,0.18133041,0.5898854,0.9857697,-0.14316858,-2.3518786,0.21832508,-0.63966554,0.5983893,0.7851535,-0.20808628,1.8662673,0.95432055,-1.7382003,-1.9491991,-0.1967719
0.6873826,0.50634944,0.88094336,1.0161046,-0.047487333,-0.52711695,-1.4784583,-0.49285334,-0.64441144,0.042605728,-0.78500915,0.25447106,2.1250105,1.2259264,-0.019716881,0.55315614,-1.4891787,-1.0354289,-2.3395853,-1.4978483,-0.2669868,-1.0857022,0.6918408,0.77007574,-0.50089043,-0.12414673,1.3324438,-0.4870965,-2.1768847,0.062292516
0.5144823,0.30104432,1.5856038,0.5071793,0.74528635,-0.32343742,-0.7318909,-1.0025913,-1.2437093,-1.4184049,-0.89536715,1.6081386,0.5781374,0.28156704,0.7898372,-0.6598706,-0.8078573,-0.17143446,-1.6238455,-1.788672,-0.0069331676,-0.115125276,1.0963705,1.2541366,0.09289042,0.759922,0.64671785,-0.103466555,-1.7542946,1.6182822
1.7433431,0.080050685,0.38839692,2.309623,0.7856446,1.337996,-1.2841322,0.6848325,-0.09768629,-0.46129212,-1.1984996,-0.4969391,1.3674763,1.1099458,-0.39672604,-0.68064135,-1.5754107,0.25494227,-1.0160873,-0.58386576,-0.32078522,-0.1981554,0.8727958,0.9297875,1.2085333,0.6528301,1.6369017,-0.9284265,-2.7184577,-0.024134101
1.6187557,1.594087,1.0791091,-0.07106112,0.89736384,-1.7953236,-0.85708773,-0.5414255,-0.011776503,0.15688932,0.37326384,2.2679813,1.5992359,0.96466786,-0.22867796,0.04453136,1.0553287,0.39270726,-0.2849963,0.6333369,-0.46002573,0.31453437,-0.31515506,2.16105,-0.25314918,-0.26257405,0.4451151,-1.8081162,0.35443574,0.9984736
0.35580015,-0.5937156,1.2012606,1.689057,0.68743193,1.2944024,-1.0529811,-0.39096648,0.5385374,-1.3885343,-0.93274117,1.894701,-0.21519524,1.8353508,0.062851764,-0.9863513,-0.15396142,1.2155093,-1.6425828,-1.3977691,0.11410847,-0.02651868,0.8299302,2.1059036,-0.033316426,1.5744737,-0.4972188,-0.7155914,-0.98307955,0.019315718
0.81213236,0.118867375,1.2229308,0.0014088601,0.028166184,-1.9172405,-0.60128105,0.601965,-0.07385613,-0.79432154,-0.66825515,1.8108885,0.94426405,1.1019899,0.35958835,1.0286539,0.19392082,0.46944344,0.14997828,0.50902367,0.28418437,-0.69474155,-0.68961143,1.8784516,0.7437684,1.6157805,1.0485399,-1.1694324,-1.3756973,0.8983715
0.8768866,0.6663019,1.5640118,1.2072724,-0.48389527,-0.5274692,0.9330666,0.89632463,0.69808984,-0.34471425,-1.9330008,0.68424195,1.309454,0.30612528,-0.018835597,0.19966304,-0.2096596,0.5618962,1.8790228,-0.33010894,1.1731173,0.8130874,-0.9934837,0.19125935,0.6879062,0.6522293,-0.7460897,-0.25467664,-1.890958,0.18422872
